#! FIELDS e3 probs
#! SET min_e3 0
#! SET max_e3 3
#! SET nbins_e3  251
#! SET periodic_e3 false
 0.000000 0.000000
 0.012000 0.000000
 0.024000 297718.979565
 0.036000 1212701251.038901
 0.048000 1069302551759.867798
 0.060000 320177141017395.562500
 0.072000 29875360290766680.000000
 0.084000 1464652783496506368.000000
 0.096000 80405472256173473792.000000
 0.108000 2001915714031984574464.000000
 0.120000 45559050493624714264576.000000
 0.132000 1021015959302169226641408.000000
 0.144000 36570378634153710143406080.000000
 0.156000 1159223312557225050479001600.000000
 0.168000 4254970861773261578826678272.000000
 0.180000 9587734272720089705051324416.000000
 0.192000 60441781345001776374903472128.000000
 0.204000 155870418764061201365498593280.000000
 0.216000 373264661137505771120521904128.000000
 0.228000 891042387031112936505642844160.000000
 0.240000 1750843789190261033919626346496.000000
 0.252000 2810496942881032414364071624704.000000
 0.264000 5139088179602773814126512701440.000000
 0.276000 8743016002113645017733105975296.000000
 0.288000 13901287163536348089109866086400.000000
 0.300000 20428355156790668541959088373760.000000
 0.312000 25313635792204539997543406239744.000000
 0.324000 38555543327039581300841854795776.000000
 0.336000 50573347094996231399042426339328.000000
 0.348000 58612260068647659633722437664768.000000
 0.360000 64656404807161777663264237289472.000000
 0.372000 66362423777504128519251970490368.000000
 0.384000 71290780231954028063905644806144.000000
 0.396000 80319223282129061884264242479104.000000
 0.408000 78964266776729053103091968114688.000000
 0.420000 71443533489600264106936436260864.000000
 0.432000 69741727460500506551939164536832.000000
 0.444000 68087617462436475845861724651520.000000
 0.456000 62152729392914395832993886240768.000000
 0.468000 51338140662498533800584058765312.000000
 0.480000 45791097596127979277615626190848.000000
 0.492000 45837574819801485493462015934464.000000
 0.504000 41348588201948890269337666977792.000000
 0.516000 32107312732592026887917565640704.000000
 0.528000 27715380990461699615662157070336.000000
 0.540000 25627253322650071407861616869376.000000
 0.552000 24907789482012667661830835929088.000000
 0.564000 18637359447446579296668062056448.000000
 0.576000 14747774950053597999673798295552.000000
 0.588000 13461829912834154558049627406336.000000
 0.600000 13006173330095125713054592925696.000000
 0.612000 11277671363926717652085833203712.000000
 0.624000 9234112681616278624463820423168.000000
 0.636000 8419743847621271557207345856512.000000
 0.648000 7836858439017781026016536297472.000000
 0.660000 7475560244612669030496980697088.000000
 0.672000 7447101428115872045736996634624.000000
 0.684000 6807883991702471931569182343168.000000
 0.696000 6747976194883900459575911907328.000000
 0.708000 6203587822627060064097803436032.000000
 0.720000 5670757868112314863676270051328.000000
 0.732000 5761659157063086717493892349952.000000
 0.744000 5574353434609428971562186309632.000000
 0.756000 5925824255695319834360660623360.000000
 0.768000 6412202196876575366449821908992.000000
 0.780000 6221828071959790745091756261376.000000
 0.792000 5856732631484449191097832308736.000000
 0.804000 5649990269205931077750768009216.000000
 0.816000 5995941127174710518660336713728.000000
 0.828000 7674211597796384672205015875584.000000
 0.840000 14384492703344576202761339666432.000000
 0.852000 28042410667983623587385281871872.000000
 0.864000 45917139938027127106485941698560.000000
 0.876000 57190729537906512896978761809920.000000
 0.888000 78534568221338662336266084810752.000000
 0.900000 125894575758879274116439355686912.000000
 0.912000 172148869181636399304729105006592.000000
 0.924000 232722954339312713612097153400832.000000
 0.936000 324095341718695249652583113949184.000000
 0.948000 426902166557478165265985298235392.000000
 0.960000 507688374183367478408759597858816.000000
 0.972000 499493882448101105572079143485440.000000
 0.984000 454689826901635865235265912045568.000000
 0.996000 446356551628054583012127533957120.000000
 1.008000 464224274363745386222588488843264.000000
 1.020000 468889135668316684183058581028864.000000
 1.032000 476700422992965648263511202070528.000000
 1.044000 444027135142527194013660931424256.000000
 1.056000 485059235480380423498183265484800.000000
 1.068000 466897489132467190629498823376896.000000
