#! FIELDS e3 probs
#! SET min_e3 0
#! SET max_e3 3
#! SET nbins_e3  251
#! SET periodic_e3 false
 0.000000 0.000000
 0.012000 2989517.190820
 0.024000 68892475747.269897
 0.036000 88215052064071.718750
 0.048000 15631832041793374.000000
 0.060000 2413269213647812096.000000
 0.072000 281808355535417114624.000000
 0.084000 10530951347504802693120.000000
 0.096000 446551230167005553229824.000000
 0.108000 13788404047528126966661120.000000
 0.120000 177855825392512846566260736.000000
 0.132000 1135228116305724504086151168.000000
 0.144000 10419547893733112807465943040.000000
 0.156000 30721609219932632372448591872.000000
 0.168000 197752623346503070273205436416.000000
 0.180000 1230454297864665605914813792256.000000
 0.192000 3667748237358040235335972028416.000000
 0.204000 9884913292181018175202735947776.000000
 0.216000 23637732370164201357806156120064.000000
 0.228000 55449030758392951289793753382912.000000
 0.240000 126845289500207318387423734398976.000000
 0.252000 251170124818406498576409676480512.000000
 0.264000 454838542244731388743885283917824.000000
 0.276000 798311999757611468930282724261888.000000
 0.288000 1349907429054634685508058399899648.000000
 0.300000 2731071125075188914292520961179648.000000
 0.312000 4622366790994307796280141299056640.000000
 0.324000 6659382430295754196607608673009664.000000
 0.336000 8239172896739275095345458212503552.000000
 0.348000 13079975244476630712836165881298944.000000
 0.360000 17987421768935237822803182786445312.000000
 0.372000 21624584080771057102455863664181248.000000
 0.384000 24687495560046656539125660426174464.000000
 0.396000 23489910379405894011030214526631936.000000
 0.408000 23137293071650765538941971418054656.000000
 0.420000 22203795852050800597393608475148288.000000
 0.432000 23256090429229572673214268613591040.000000
 0.444000 23245767080034098115364194659336192.000000
 0.456000 21445955328859540964203982672101376.000000
 0.468000 18508356872178568806966930247254016.000000
 0.480000 14988916040003913865626040301256704.000000
 0.492000 12515383881096073963982478211284992.000000
 0.504000 11131990410066047438783853707132928.000000
 0.516000 9423736565159342913303973594136576.000000
 0.528000 7833675987132087274281592065884160.000000
 0.540000 6467201049526643509470078993170432.000000
 0.552000 5649351128422211349237187727065088.000000
 0.564000 4309676511468473907045710019166208.000000
 0.576000 3572315896742491184989261038354432.000000
 0.588000 3383642719112942071078633166864384.000000
 0.600000 2667507069233995447244565958885376.000000
 0.612000 2089790255464066428587295092244480.000000
 0.624000 1895724044152251012009171577995264.000000
 0.636000 1713330377260796123382255682846720.000000
 0.648000 1560400303392120991228332150358016.000000
 0.660000 1405198200564815339593774753906688.000000
 0.672000 1433429483597923819577253759549440.000000
 0.684000 1395783787430609073975110362202112.000000
 0.696000 1210989039449756575762252763758592.000000
 0.708000 1223401432994035865536270042136576.000000
 0.720000 1243081569770004757510961609310208.000000
 0.732000 1196310559591850285112894601297920.000000
 0.744000 880605959900035422641768720498688.000000
 0.756000 893723233378687952092729672990720.000000
 0.768000 831253385997605062272882130812928.000000
 0.780000 1022928522334778551553919316656128.000000
 0.792000 940650282786808647074579044368384.000000
 0.804000 856835030486426208926584845369344.000000
 0.816000 871181158417155111099262797086720.000000
 0.828000 916419594780981354022338557902848.000000
 0.840000 924149497013289374561676075991040.000000
 0.852000 985688643743661991955186382274560.000000
 0.864000 1007070978112264073675249327013888.000000
 0.876000 1069079111614378446851581046423552.000000
 0.888000 1046073199356770696605767087161344.000000
 0.900000 1064265397808812012002791049396224.000000
