#! FIELDS e3 probs
#! SET min_e3 0
#! SET max_e3 3
#! SET nbins_e3  251
#! SET periodic_e3 false
 0.000000 0.000000
 0.012000 86906997.573002
 0.024000 268613422428.711029
 0.036000 96625203772057.703125
 0.048000 15192408644632928.000000
 0.060000 1392328724761177344.000000
 0.072000 42946569189845762048.000000
 0.084000 1771057666865151606784.000000
 0.096000 63105309872627329794048.000000
 0.108000 1435433530526112858243072.000000
 0.120000 45806908314269895561838592.000000
 0.132000 550387909697355350823403520.000000
 0.144000 3541958480688734406109560832.000000
 0.156000 59887496398883167253624258560.000000
 0.168000 326992081733592713316406394880.000000
 0.180000 1123171294328549978652245229568.000000
 0.192000 3747425643601730262937819414528.000000
 0.204000 10691843969595953734443652349952.000000
 0.216000 23908592773754790960957422043136.000000
 0.228000 46738097775913132646786752577536.000000
 0.240000 87512695897531652874056922824704.000000
 0.252000 167516848206740798695959376691200.000000
 0.264000 365666058814099852176577731231744.000000
 0.276000 811549865993254823180819683606528.000000
 0.288000 1415816938334889640117373516120064.000000
 0.300000 2866133183735161462894285465583616.000000
 0.312000 4227495962528387385894171947565056.000000
 0.324000 7375639324392277093102720647168000.000000
 0.336000 10252195455783042738551416808275968.000000
 0.348000 12736782280101342785377894821527552.000000
 0.360000 16617899868557031842880032488816640.000000
 0.372000 20130472674546058977865634662055936.000000
 0.384000 22121049482110936401570751437602816.000000
 0.396000 21451443383200328177904080258072576.000000
 0.408000 21133360355572525860879957137293312.000000
 0.420000 22960248893066631263400052016545792.000000
 0.432000 21455712207318845500854492022702080.000000
 0.444000 20329760994816749818044732053389312.000000
 0.456000 20089687161038905671453510805225472.000000
 0.468000 17354769199521438610857504570081280.000000
 0.480000 15546225073085763745305450946494464.000000
 0.492000 11938974293466624823382993203625984.000000
 0.504000 9497179895852461038970498728329216.000000
 0.516000 8553719649912059881679537945182208.000000
 0.528000 7719314207180299510520847248916480.000000
 0.540000 6671803801896977680424012376702976.000000
 0.552000 5896447256225615144968907787337728.000000
 0.564000 4855939879585248868315074027061248.000000
 0.576000 4092331516394127624346991268462592.000000
 0.588000 3935724963257362349486910382014464.000000
 0.600000 3032670357198966872847157397815296.000000
 0.612000 2557539408578058449034867046875136.000000
 0.624000 2276087017100859002439570749915136.000000
 0.636000 2244201949672468468939615922814976.000000
 0.648000 2039103009414427399829406286348288.000000
 0.660000 1641340616223406639335722671144960.000000
 0.672000 1529022204211028367742189652934656.000000
 0.684000 1610956434783609719534595724017664.000000
 0.696000 1372716500072892184797632870219776.000000
 0.708000 1368926172937456618293891107389440.000000
 0.720000 1268958343571640856180848597139456.000000
 0.732000 1321057599578004537354530118959104.000000
 0.744000 1323421973338293890063674705444864.000000
 0.756000 1158303316530983909658381692960768.000000
 0.768000 1052834977523692255741128048902144.000000
 0.780000 1017744489720198755102836150763520.000000
 0.792000 947065244184221033043835008057344.000000
 0.804000 909863550863748805018889404547072.000000
 0.816000 990998313644429159916607536889856.000000
 0.828000 1125111294539200580940500920434688.000000
 0.840000 1090900562501727453276294418006016.000000
 0.852000 926907458342188353004230292799488.000000
 0.864000 972630367583585912275658449354752.000000
 0.876000 1026429864521606693780992429129728.000000
 0.888000 997548160262257867951122933612544.000000
 0.900000 1053905659274310405685826763620352.000000
 0.912000 1136482204101956866848941322272768.000000
 0.924000 1175387120221851942302731240210432.000000
 0.936000 1000960915552053635787512921194496.000000
 0.948000 849725760215262607844265020096512.000000
 0.960000 745667845891145479574876625829888.000000
 0.972000 859525070445064486928876000247808.000000
 0.984000 858710580089939500773498224115712.000000
 0.996000 927010782646419073169357623263232.000000
 1.008000 1042175316123072299802706522931200.000000
 1.020000 1321200885936730695060019080069120.000000
 1.032000 1416365554599625209998617283133440.000000
 1.044000 1658383120545803764255783259209728.000000
 1.056000 1766614805177201585520579685908480.000000
 1.068000 1939542348082739397113662672994304.000000
 1.080000 2039585102255797456398442181951488.000000
 1.092000 2286923742500870153928182044033024.000000
 1.104000 2812284072143045142586207904989184.000000
 1.116000 3487810047318210991419471903588352.000000
 1.128000 4156892158023926118447745280770048.000000
 1.140000 3866707319051272341106817857748992.000000
 1.152000 3389773892451262189439895134535680.000000
 1.164000 2873787292537321076385795824156672.000000
 1.176000 3048928110816594207328868086317056.000000
 1.188000 3538002459768780207030412190416896.000000
 1.200000 3669841818707800374994441689104384.000000
 1.212000 3658308998907480522978561605238784.000000
 1.224000 4059841683249685568250269965221888.000000
